IDTransaction;Date;TransactionType;Symbol;Unit;
2833467104;31/01/2024 16:34:59;BUY;MA;50;
2619451724;03/09/2024 18:03:01;BUY;DELL;50;
2790360128;01/05/2024 14:06:22;BUY;MA;50;
2621432410;20/12/2024 16:38:38;BUY;MSFT;50;
2719863269;12/03/2024 14:49:16;BUY;GRMN;50;
2709714922;25/04/2024 19:41:37;BUY;META;50;
2793379076;03/09/2024 18:01:58;BUY;PNR;50;
2616844029;07/03/2024 19:03:49;BUY;GRMN;50;
2842296058;11/01/2024 15:13:59;BUY;PNR;49;
2815474380;11/01/2024 17:05:10;BUY;PNR;49;
2618253309;08/03/2024 20:48:52;BUY;GRMN;49;
2802361675;13/11/2024 08:00:13;BUY;NIO;49;
2787477812;18/06/2024 15:34:13;BUY;AAPL;48;
2855787837;28/02/2024 14:42:54;BUY;GRMN;48;
2664899495;20/02/2024 15:42:18;BUY;GRMN;48;
2827351767;12/11/2024 18:54:52;BUY;MSFT;48;
2578376033;02/08/2024 14:53:17;BUY;RGA;48;
2665776903;01/04/2024 16:07:02;BUY;CVE;48;
2775300460;04/03/2024 15:11:52;BUY;GRMN;47;
2592613979;28/05/2024 15:33:32;BUY;RGA;47;
2649376314;15/03/2024 16:12:16;BUY;MSFT;47;
2652315370;09/04/2024 15:13:30;BUY;GRMN;47;
2640982009;05/04/2024 13:59:29;BUY;SPOT;46;
2659454793;12/11/2024 18:53:17;BUY;V;46;
2612543840;01/11/2024 14:29:11;BUY;MSFT;46;
2693762817;08/05/2024 14:02:59;BUY;RGA;46;
2655767134;04/06/2024 13:52:34;BUY;MSFT;46;
2587823226;27/02/2024 19:40:53;BUY;CVE;46;
2633160836;20/05/2024 14:01:21;BUY;JPM;46;
2650899240;25/04/2024 19:46:03;BUY;CVE;46;
2588652104;18/10/2024 16:38:18;BUY;TSM;46;
2637091463;16/04/2024 14:16:40;BUY;ONON;45;
2626491488;05/03/2024 20:28:43;BUY;MSFT;45;
2622804451;02/08/2024 14:44:25;BUY;JPM;45;
2624676776;16/04/2024 14:13:08;BUY;CVE;45;
2833407165;09/12/2024 16:15:12;BUY;TSM;45;
2648583855;05/03/2024 14:56:29;BUY;ONON;45;
2611526755;01/07/2024 14:48:35;BUY;SAP;45;
2622210228;05/02/2024 15:26:01;BUY;ONON;45;
2888696737;23/01/2024 18:02:42;BUY;MSFT;45;
2628508455;04/04/2024 13:39:53;BUY;SPOT;45;
2830421351;20/12/2024 16:41:24;BUY;TSM;45;
2740089149;25/01/2024 20:17:58;BUY;FINV;45;
2612686625;18/01/2024 18:13:10;BUY;MSFT;45;
2877450749;01/07/2024 14:50:55;BUY;AMZN;45;
2802365058;24/01/2024 14:32:25;BUY;FINV;45;
2699916282;21/02/2024 14:49:03;BUY;ONON;45;
2890342768;02/04/2024 15:23:14;BUY;SAP;45;
2652311204;16/10/2024 13:42:58;BUY;TSM;45;
2626512571;05/02/2024 15:10:59;BUY;CRM;44;
2695619535;03/04/2024 13:33:09;BUY;SPOT;44;
2607799868;15/07/2024 14:09:55;BUY;TSM;44;
2802363793;06/03/2024 14:40:47;BUY;V;44;
2647578858;07/02/2024 16:23:17;BUY;FINV;44;
2599448230;12/01/2024 15:15:10;BUY;FINV;44;
2599672027;08/05/2024 13:51:25;BUY;AMZN;43;
2649378586;15/11/2024 17:31:24;BUY;META;43;
2853879979;05/02/2024 14:47:32;BUY;FINV;43;
2742592652;13/02/2024 14:41:17;BUY;FINV;43;
2635445858;11/01/2024 15:28:39;BUY;FINV;43;
2628505696;06/02/2024 16:24:58;BUY;YMM;43;
2853638594;07/05/2024 14:29:53;BUY;AAPL;43;
2656894995;05/01/2024 14:30:44;BUY;TCX;42;
2782825545;09/04/2024 15:14:55;BUY;V;42;
2504792938;11/01/2024 16:19:23;BUY;YMM;42;
2324960977;24/01/2024 14:36:45;BUY;V;42;
2669637220;17/04/2024 19:34:31;BUY;AMZN;42;
2640993994;24/07/2024 18:33:56;BUY;GOOG;42;
2725163453;08/01/2024 16:50:35;BUY;ARCH;41;
2656882069;03/01/2024 14:34:58;BUY;YMM;41;
2680939523;07/05/2024 14:30:19;BUY;GOOG;41;
2701534579;13/06/2024 14:54:59;BUY;TSM;41;
2678622229;08/10/2024 14:36:58;BUY;AMD;41;
2843839153;01/07/2024 14:49:47;BUY;TSM;41;
2710640615;05/01/2024 15:56:30;BUY;AIZ;41;
2730470625;24/06/2024 19:42:19;BUY;TSM;41;
2634832052;13/02/2024 14:42:06;BUY;AMD;40;
2718486714;20/02/2024 14:40:30;SELL;AMCR;40;
2695621810;09/01/2024 14:31:28;SELL;BA;40;
2835506262;20/12/2024 14:32:11;SELL;MSFT;40;
2687674591;01/08/2024 14:11:06;SELL;CVE;39;
2644917688;15/04/2024 17:21:00;SELL;SPOT;39;
2782798512;07/08/2024 13:58:22;SELL;LIN;39;
2687649924;02/02/2024 20:56:22;SELL;YMM;39;
2879466192;06/02/2024 18:29:16;SELL;SEDG;39;
2643945945;19/04/2024 13:30:09;SELL;SPOT;39;
2752653358;17/01/2024 14:34:03;SELL;MSFT;39;
2616716325;22/05/2024 13:30:10;SELL;TSLA;39;
2853640281;08/03/2024 15:36:38;SELL;YMM;39;
2606693614;25/03/2024 13:34:04;SELL;YMM;39;
2676814111;05/02/2024 15:19:10;SELL;LIN;39;
2608925440;24/04/2024 14:14:51;SELL;META;39;
2623930559;18/03/2024 15:01:27;SELL;YMM;38;
2603770515;04/03/2024 14:30:53;SELL;YMM;38;
2752656384;12/03/2024 13:36:37;SELL;YMM;38;
2607212236;05/01/2024 20:28:12;SELL;LIN;38;
2629263253;25/03/2024 13:31:49;SELL;MA;38;
2671195319;26/02/2024 14:34:10;SELL;YMM;38;
2833486412;13/02/2024 14:31:12;SELL;YMM;37;
2616671143;16/02/2024 14:30:27;SELL;YMM;37;
2674681935;04/11/2024 14:30:14;SELL;CVE;37;
2768312109;11/03/2024 08:00:08;SELL;DTRUY;37;
2645699532;20/02/2024 14:30:15;SELL;MA;37;
2619113266;20/12/2024 14:30:16;SELL;SPOT;37;
2600345370;29/02/2024 15:12:05;SELL;MA;37;
2710589322;12/02/2024 14:57:22;SELL;MA;37;
2856854262;05/09/2024 13:34:56;SELL;DELL;37;
2616467389;14/05/2024 13:33:59;SELL;MA;37;
2623282699;27/12/2024 15:05:10;SELL;MSFT;36;
2599495578;15/03/2024 13:31:28;SELL;NVCR;36;
2617840649;08/05/2024 17:01:52;SELL;META;36;
2709715497;16/09/2024 13:30:27;SELL;LIN;36;
2591446992;08/03/2024 15:39:37;SELL;NVCR;36;
2680941221;11/01/2024 16:14:31;SELL;IGT;36;
2599595057;12/01/2024 14:30:46;SELL;IGT;35;
2607230715;11/03/2024 14:13:28;SELL;NVCR;35;
2689244229;20/12/2024 12:39:57;SELL;NIO;35;
2575438259;11/07/2024 14:50:52;SELL;AAPL;35;
2582881740;29/02/2024 16:26:19;SELL;NVCR;35;
2775804928;21/02/2024 14:30:22;SELL;NVCR;35;
2592886032;20/11/2024 15:16:43;SELL;MSFT;35;
2588199358;20/09/2024 13:30:25;SELL;RGA;35;
2709715861;08/02/2024 16:25:13;SELL;DAL;35;
2739291884;20/02/2024 17:24:31;SELL;NEE;35;
2827387969;16/04/2024 13:48:41;SELL;CVE;35;
2752655075;05/03/2024 14:30:35;SELL;NVCR;35;
2626856081;31/07/2024 18:00:40;SELL;RGA;34;
2591800739;25/03/2024 13:30:13;SELL;MSFT;34;
2746390685;15/04/2024 17:23:10;SELL;NVCR;34;
2623284535;09/04/2024 14:29:25;SELL;SPOT;34;
2666335456;08/11/2024 15:35:37;SELL;MSFT;34;
2829179035;20/05/2024 14:59:36;SELL;RGA;34;
2736982607;14/06/2024 13:30:49;SELL;MSFT;34;
2726253068;01/04/2024 13:37:28;SELL;CVE;34;
2813794314;31/07/2024 19:12:24;SELL;JPM;34;
2617587802;20/05/2024 18:06:47;SELL;CVE;34;
2622216399;28/10/2024 14:35:06;SELL;TSM;33;
2678641233;17/04/2024 16:04:01;SELL;NVCR;33;
2623280708;15/03/2024 13:30:38;SELL;MSFT;33;
2669622984;07/08/2024 16:12:12;SELL;JPM;33;
2623913602;19/04/2024 19:45:29;SELL;CVE;33;
2782784012;10/12/2024 16:24:58;SELL;TSM;33;
2620662530;06/03/2024 14:32:02;SELL;NVCR;33;
2751210800;24/07/2024 12:01:21;SELL;SAP;33;
2503706153;06/02/2024 16:49:53;SELL;NVCR;33;
2740144176;31/01/2024 14:46:49;SELL;MSFT;33;
2620127494;04/04/2024 18:27:21;SELL;SPOT;32;
2656880758;29/01/2024 14:31:07;SELL;YMM;32;
2650905802;26/02/2024 15:04:04;SELL;CVE;32;
2623260196;22/01/2024 15:29:00;SELL;MSFT;32;
2752652170;01/11/2024 16:57:48;SELL;AMZN;31;
2631176417;25/01/2024 19:05:59;SELL;YMM;31;
2855788992;22/02/2024 18:04:02;SELL;NVCR;30;
2709709784;10/04/2024 07:00:02;SELL;SAP;30;
2752651582;17/10/2024 16:25:57;SELL;TSM;30;
2689242929;06/02/2024 14:56:22;SELL;CRM;30;
2726255238;03/04/2024 19:56:55;SELL;SPOT;30;
2837395212;24/07/2024 18:37:36;SELL;TSM;30;
2611337209;22/03/2024 19:13:31;SELL;V;30;
2718607765;12/02/2024 18:26:45;SELL;YMM;30;
2746389572;16/01/2024 16:01:12;SELL;YMM;30;
2817436046;28/06/2024 15:01:06;SELL;AMZN;30;
2607798398;05/12/2024 15:01:32;SELL;META;30;
2769919890;06/02/2024 14:59:41;SELL;YMM;29;
2608584508;14/02/2024 16:01:37;SELL;YMM;29;
2607224438;11/01/2024 16:17:20;SELL;YMM;29;
2618215271;07/02/2024 15:55:25;SELL;YMM;29;
2612809901;22/05/2024 18:02:44;SELL;AAPL;29;
2691812279;29/01/2024 17:42:43;SELL;TCX;29;
2609793174;24/04/2024 14:39:28;SELL;V;28;
2599577790;12/01/2024 15:02:48;SELL;YMM;28;
2602958795;08/02/2024 15:23:23;SELL;V;28;
2617678383;01/05/2024 14:00:39;SELL;AMZN;28;
2736710995;03/01/2024 14:32:58;SELL;TCX;28;
2853635526;04/01/2024 19:25:33;SELL;TCX;28;
2709713189;30/10/2024 17:26:03;SELL;GOOG;28;
2747048728;09/01/2024 15:22:50;SELL;ARCH;28;
2607218769;05/01/2024 20:27:23;SELL;YMM;28;
2802359903;20/05/2024 14:57:59;SELL;GOOG;27;
2861936796;18/06/2024 16:41:35;SELL;TSM;27;
2725603952;10/10/2024 16:44:16;SELL;AMD;27;
2793371290;11/07/2024 14:14:46;SELL;TSM;27;
2879463432;09/01/2024 14:32:06;SELL;AIZ;27;
2665755389;28/06/2024 14:41:20;SELL;TSM;27;
2596415876;13/02/2024 17:07:29;SELL;AMD;27;
2833397545;12/02/2024 15:27:46;BUY;ASML;27;
2879462594;21/02/2024 19:32:01;BUY;ROIV;27;
2725824176;02/08/2024 14:44:56;BUY;META;27;
2775816335;22/02/2024 18:05:21;BUY;HNGZY;27;
2658150419;16/10/2024 13:32:04;BUY;ASML;27;
2657095823;15/02/2024 14:39:07;BUY;SLF;27;
2768311236;05/03/2024 15:51:21;BUY;ROIV;27;
2653840457;10/10/2024 15:23:18;BUY;MSFT;27;
2781416468;28/02/2024 20:54:57;BUY;HNGZY;26;
2782818291;09/04/2024 07:58:21;BUY;CVAC;26;
2751205557;18/03/2024 15:22:44;BUY;BLK;26;
2655989794;18/01/2024 20:52:49;BUY;BLK;26;
2643034326;31/10/2024 17:41:49;BUY;AMZN;26;
2659414800;21/02/2024 16:39:29;BUY;HNGZY;26;
2636386766;06/03/2024 14:37:59;BUY;GRMN;26;
2736058748;29/04/2024 14:53:26;BUY;BRFS;26;
2632719682;22/02/2024 14:33:06;BUY;ROIV;26;
2679864393;03/09/2024 17:59:35;BUY;SPOT;26;
2746389815;28/05/2024 15:30:41;BUY;PANW;26;
2843453846;06/03/2024 09:43:07;BUY;CVAC;26;
2589073553;22/05/2024 13:47:06;BUY;SPOT;26;
2591631733;11/03/2024 13:44:28;BUY;CVAC;26;
2589188100;05/04/2024 13:57:43;BUY;MSFT;26;
2793364384;12/01/2024 19:16:39;BUY;ROIV;26;
2623930317;09/02/2024 16:57:09;BUY;HNGZY;25;
2775809035;08/10/2024 14:37:44;BUY;MA;25;
2596412223;18/03/2024 15:50:29;BUY;HNGZY;25;
2670910240;11/03/2024 13:38:40;BUY;SLF;25;
2687650464;05/03/2024 15:54:26;BUY;SLF;25;
2890341742;09/12/2024 16:14:27;BUY;SPOT;25;
2762397481;16/04/2024 14:16:11;BUY;SLF;25;
2601683615;25/03/2024 16:21:04;BUY;ROIV;25;
2718578615;18/03/2024 15:04:38;BUY;SLF;25;
2875762329;29/02/2024 08:00:09;BUY;SLF;25;
2682413942;09/05/2024 15:04:13;BUY;META;25;
2787864582;15/02/2024 16:09:43;BUY;HNGZY;25;
2770671166;19/02/2024 14:05:15;BUY;SLF;25;
2683912480;15/02/2024 14:37:23;BUY;HNGZY;25;
2689239879;16/10/2024 14:21:38;BUY;ASML;24;
2833505422;20/05/2024 14:37:50;BUY;MA;24;
2606356945;22/03/2024 13:42:27;BUY;ROIV;24;
2687708425;07/03/2024 15:17:21;BUY;ROIV;24;
2710597819;20/02/2024 16:00:42;BUY;SLF;24;
2647315764;01/07/2024 14:50:37;BUY;MSFT;24;
2833435140;01/04/2024 16:33:39;BUY;ROIV;24;
2680993236;12/03/2024 14:48:21;BUY;ROIV;24;
2649376605;19/11/2024 20:00:23;BUY;GOOG;24;
2888710489;01/03/2024 14:54:00;BUY;HNGZY;24;
2853633040;13/03/2024 16:12:28;BUY;ROIV;24;
2813637250;02/04/2024 15:21:29;BUY;ROIV;24;
2648587680;16/08/2024 17:33:04;BUY;CVE;24;
2640932226;26/02/2024 18:13:14;BUY;HNGZY;24;
2678625561;14/02/2024 20:51:02;BUY;HNGZY;24;
2643948564;08/03/2024 20:45:43;BUY;ROIV;24;
2875764394;14/03/2024 14:55:01;BUY;ROIV;24;
2645361900;27/09/2024 17:40:24;BUY;LLY;24;
2626589992;15/03/2024 19:41:24;BUY;ROIV;24;
2711340256;28/06/2024 14:33:25;BUY;OR;24;
2650900236;19/03/2024 16:18:06;BUY;ROIV;23;
2667444792;14/03/2024 19:37:56;BUY;ROIV;23;
2699917911;26/01/2024 16:35:00;BUY;ASML;23;
2638191499;11/03/2024 14:10:09;BUY;NOMD;23;
2639765317;23/02/2024 17:02:32;BUY;HNGZY;23;
2654090316;23/02/2024 20:12:04;BUY;HNGZY;23;
2699908335;04/03/2024 15:04:51;BUY;NOMD;23;
2775813999;01/05/2024 14:05:48;BUY;NOMD;23;
2698940671;16/08/2024 17:42:48;BUY;MSFT;23;
2608925601;11/03/2024 14:11:26;BUY;BLK;23;
2600427310;05/03/2024 20:29:54;BUY;BLK;23;
2746467489;23/02/2024 14:38:07;BUY;NOMD;23;
2581214908;22/02/2024 16:21:50;BUY;HNGZY;23;
2655384107;13/02/2024 19:58:20;BUY;MSFT;23;
2622800267;16/02/2024 20:53:15;BUY;HNGZY;23;
2649377096;27/02/2024 15:00:02;BUY;BLK;23;
2671316010;12/02/2024 16:00:11;BUY;HNGZY;23;
2619034203;27/02/2024 20:56:53;BUY;BLK;23;
2683909310;30/04/2024 14:45:56;BUY;MSFT;23;
2623991192;23/02/2024 16:55:21;BUY;NOMD;23;
2664891963;20/02/2024 15:43:04;BUY;BLK;22;
2640925973;25/04/2024 19:43:42;BUY;MSFT;22;
2609684528;23/01/2024 15:07:24;BUY;BLK;233;
2588898943;17/04/2024 08:57:22;BUY;CVAC;222;
2655776320;13/02/2024 14:38:34;BUY;BLK;222;
2489835934;23/04/2024 15:04:55;BUY;HNGZY;222;
2623867315;12/02/2024 20:49:28;BUY;HNGZY;221;
2853632518;16/04/2024 14:10:45;BUY;CVAC;221;
2631176695;19/04/2024 19:56:39;BUY;NOMD;217;
2629928616;13/03/2024 16:14:27;BUY;LLY;217;
2699921379;15/11/2024 17:29:43;BUY;LLY;215;
2775919387;21/02/2024 15:11:24;BUY;HNGZY;215;
2795233517;16/10/2024 13:40:34;BUY;SPOT;214;
2628471949;17/04/2024 19:35:45;BUY;MSFT;214;
2664884166;11/03/2024 14:10:39;BUY;LLY;202;
2608924886;08/02/2024 16:02:51;BUY;ASML;202;
2616885785;22/04/2024 17:29:00;BUY;LLY;199;
2793367434;16/02/2024 18:40:29;BUY;NOMD;199;
2690445068;14/02/2024 14:34:29;BUY;SLF;198;
2607797993;20/02/2024 18:19:08;BUY;HNGZY;198;
2648582194;14/02/2024 16:31:27;BUY;NOMD;198;
2720430554;11/01/2024 16:10:53;BUY;TCX;198;
2720430782;19/12/2024 15:02:49;BUY;SLF;195;
2660507784;19/04/2024 19:54:18;BUY;HNGZY;195;
2626479603;09/01/2024 15:11:56;BUY;ASML;190;
2632428390;13/02/2024 14:39:03;BUY;NOMD;185;
2624682764;16/08/2024 17:30:00;BUY;META;185;
2649377922;03/01/2024 19:28:55;BUY;ASML;185;
2642968382;27/12/2024 15:37:02;BUY;GRMN;177;
2793370054;05/12/2024 16:22:04;BUY;MA;177;
2596410420;04/04/2024 13:41:36;BUY;FINV;155;
2695622093;20/02/2024 19:50:04;BUY;NOMD;155;
2633042896;05/04/2024 14:00:38;BUY;FINV;147;
2607250595;17/07/2024 14:29:43;BUY;TSM;147;
2622805082;20/05/2024 14:27:40;BUY;GRMN;146;
2687705816;30/01/2024 15:52:30;BUY;ASML;146;
2699914346;20/03/2024 11:24:55;BUY;CVAC;144;
2670193098;09/04/2024 15:15:19;BUY;FINV;144;
2654091185;16/04/2024 14:12:35;BUY;FINV;136;
2699913459;08/07/2024 17:05:21;BUY;PANW;136;
2623279815;15/11/2024 17:28:49;BUY;ASML;135;
2698586498;24/07/2024 13:53:51;BUY;ARM;135;
2643642956;02/08/2024 14:52:22;BUY;SPOT;135;
2799449704;13/02/2024 16:00:35;BUY;HNGZY;135;
2793365259;13/02/2024 18:50:09;BUY;HNGZY;133;
2813787927;09/04/2024 15:10:23;BUY;MA;133;
2628875108;07/05/2024 14:28:25;BUY;GRMN;132;
2687652080;23/04/2024 13:40:11;BUY;SPOT;132;
2787485219;24/01/2024 19:54:44;BUY;NOMD;129;
2634468842;01/04/2024 16:08:10;BUY;CDNS;129;
2800628742;05/12/2024 16:19:07;BUY;CDNS;129;
2658146887;28/05/2024 15:31:06;BUY;SPOT;129;
2752655589;04/03/2024 16:05:45;BUY;CVAC;128;
2655771926;18/06/2024 15:34:42;BUY;SPOT;128;
2609792565;01/02/2024 16:21:25;BUY;BLK;125;
2729840979;25/01/2024 20:24:49;BUY;NOMD;123;
2608735122;24/01/2024 20:22:30;BUY;NOMD;123;
2695620074;05/12/2024 16:23:43;BUY;META;122;
2599646276;13/06/2024 15:37:59;BUY;SPOT;122;
2599492518;22/05/2024 13:49:56;BUY;PANW;115;
2710620745;03/01/2024 11:46:03;BUY;AIR;115;
2813637414;27/02/2024 15:06:11;BUY;CVAC;107;
2775817476;19/12/2024 15:05:28;BUY;META;107;
2612042339;30/04/2024 14:45:14;BUY;GRMN;103;
2610561756;22/01/2024 15:56:54;BUY;NOMD;101;
2622799766;23/12/2024 14:30:30;BUY;META;101;
2621324658;05/04/2024 14:07:50;BUY;OR;101;
2661331458;23/01/2024 14:50:57;BUY;NOMD;101;
2607812241;17/07/2024 14:30:04;BUY;CDNS;96;
2615349771;17/04/2024 19:28:31;BUY;CDNS;96;
2598054009;17/04/2024 19:32:07;BUY;GRMN;93;
2680642934;12/11/2024 18:55:56;BUY;META;93;
2628510556;24/07/2024 18:38:28;BUY;AMD;93;
2649380006;24/01/2024 14:36:31;BUY;MA;92;
2596370621;22/02/2024 14:53:57;BUY;CVAC;92;
2676826903;12/02/2024 14:58:40;BUY;NOMD;92;
2591803034;13/02/2024 18:57:57;BUY;NOMD;91;
2861992304;18/01/2024 14:30:58;BUY;NOMD;91;
2624741072;24/10/2024 14:57:19;BUY;V;91;
2736982380;09/04/2024 09:53:08;BUY;CVAC;91;
2652309362;26/03/2024 08:32:25;BUY;CVAC;91;
2621085084;16/10/2024 13:42:26;BUY;V;91;
2782824675;07/02/2024 20:50:00;BUY;NOMD;87;
2612542358;12/08/2024 14:37:32;BUY;HNGZY;87;
2600367488;09/02/2024 17:32:47;BUY;V;84;
2618966992;21/05/2024 16:29:28;BUY;V;84;
2646028055;07/05/2024 14:29:17;BUY;V;84;
2657086381;16/08/2024 18:07:43;BUY;CB;84;
2657059729;05/02/2024 16:32:37;BUY;NOMD;83;
2610931340;25/09/2024 16:38:22;BUY;V;83;
2653836825;06/02/2024 18:39:13;BUY;PNR;82;
2855788425;03/09/2024 18:00:07;BUY;GRMN;82;
2856853786;07/08/2024 13:40:28;BUY;HNGZY;82;
2581213203;14/11/2024 18:41:07;BUY;MA;81;
2829178278;26/03/2024 13:34:09;BUY;FINV;81;
2640999447;24/07/2024 13:54:33;BUY;V;80;
2650895152;08/01/2024 14:42:17;BUY;PNR;80;
2769833601;08/03/2024 20:46:05;BUY;FINV;75;
2591895355;12/03/2024 14:50:39;BUY;FINV;75;
2634437000;10/01/2024 00:06:52;DIVIDENT;DIS;74;
2655769576;10/01/2024 00:06:52;DIVIDENT;DIS;74;
2687654476;10/01/2024 00:06:52;DIVIDENT;DIS;73;
2622271113;10/01/2024 00:06:52;DIVIDENT;DIS;73;
2616845118;10/01/2024 00:06:52;DIVIDENT;DIS;71;
2782803267;10/01/2024 00:06:52;DIVIDENT;DIS;71;
2787865606;10/01/2024 00:06:52;DIVIDENT;DIS;69;
2589465390;10/01/2024 00:06:52;DIVIDENT;DIS;69;
2649377249;10/01/2024 00:06:52;DIVIDENT;DIS;68;
2720583269;10/01/2024 00:06:52;DIVIDENT;DIS;68;
2616414430;10/01/2024 00:06:52;DIVIDENT;DIS;67;
2843525024;10/01/2024 00:06:52;DIVIDENT;DIS;67;
2630726410;10/01/2024 00:06:52;DIVIDENT;DIS;63;
2644791594;10/01/2024 00:06:52;DIVIDENT;DIS;63;
2643088198;10/01/2024 00:06:52;DIVIDENT;DIS;62;
2644010787;10/01/2024 00:06:52;DIVIDENT;DIS;62;
2722897573;10/01/2024 00:06:52;DIVIDENT;DIS;62;
2632220633;10/01/2024 00:06:52;DIVIDENT;DIS;62;
2649375376;10/01/2024 00:06:52;DIVIDENT;DIS;61;
2622803223;10/01/2024 00:06:52;DIVIDENT;DIS;61;
2665788353;10/01/2024 00:06:52;DIVIDENT;DIS;60;
2622268602;10/01/2024 00:06:53;DIVIDENT;DIS;60;
2624545744;10/01/2024 00:06:53;DIVIDENT;DIS;60;
2625324219;24/01/2024 00:06:51;DIVIDENT;CSCO;60;
2861935446;14/02/2024 00:09:53;DIVIDENT;ASML;60;
2591810128;01/03/2024 01:27:34;DIVIDENT;V;60;
2579243258;06/03/2024 00:12:02;DIVIDENT;HTGC;58;
2856852437;14/03/2024 01:32:36;DIVIDENT;MSFT;58;
2624766857;14/03/2024 01:32:36;DIVIDENT;MSFT;58;
2627096670;15/03/2024 01:36:58;DIVIDENT;OBDC;58;
2624393072;22/03/2024 01:21:23;DIVIDENT;BLK;58;
2625681417;26/03/2024 02:26:51;DIVIDENT;YMM;58;
2650893439;28/03/2024 00:47:28;DIVIDENT;BKNG;58;
2628801399;11/04/2024 01:48:15;DIVIDENT;TSM;58;
2614064684;30/04/2024 01:17:05;DIVIDENT;JPM;58;
2629589456;07/05/2024 00:30:36;DIVIDENT;IMAX;58;
2599581939;07/05/2024 00:30:36;DIVIDENT;IMAX;57;
2631015947;16/05/2024 02:53:22;DIVIDENT;AAPL;57;
2628586424;20/05/2024 00:34:16;DIVIDENT;IBE;56;
2629364519;21/05/2024 00:08:33;DIVIDENT;HTGC;56;
2855787122;21/05/2024 00:40:24;DIVIDENT;HTGC;56;
2607243710;28/05/2024 00:53:19;DIVIDENT;RGA;56;
2718484415;03/06/2024 01:24:19;DIVIDENT;V;56;
2715473627;13/06/2024 03:18:39;DIVIDENT;MSFT;56;
2607221413;14/06/2024 00:18:35;DIVIDENT;MDT;56;
2612040651;15/06/2024 00:04:31;DIVIDENT;TT;56;
2612542939;17/06/2024 00:56:58;DIVIDENT;MFG;56;
2625333279;20/06/2024 00:19:08;DIVIDENT;GM;56;
2622551233;20/06/2024 00:19:08;DIVIDENT;GM;56;
2665684790;20/06/2024 03:22:48;DIVIDENT;GOOG;56;
2612541330;21/06/2024 00:19:52;DIVIDENT;MDT;55;
2730469491;24/06/2024 00:37:29;DIVIDENT;BLK;55;
2623601431;24/06/2024 00:37:29;DIVIDENT;BLK;55;
2715482509;26/06/2024 00:19:02;DIVIDENT;FNC;55;
2621482006;26/06/2024 04:26:08;DIVIDENT;META;55;
2710633331;27/06/2024 00:51:48;DIVIDENT;MDT;55;
2670773821;27/06/2024 00:51:48;DIVIDENT;MDT;55;
2623643106;28/06/2024 06:36:18;DIVIDENT;KNSA;55;
2666422187;08/07/2024 00:23:11;DIVIDENT;TEL;54;
2674682814;25/07/2024 01:40:47;DIVIDENT;DIS;54;
2856853262;31/07/2024 01:18:37;DIVIDENT;JPM;53;
2678631376;02/08/2024 00:13:21;DIVIDENT;DELL;53;
2578459479;03/08/2024 00:30:46;DIVIDENT;IBE;53;
2861937303;07/08/2024 00:30:09;DIVIDENT;IMAX;53;
2625339866;09/08/2024 01:36:09;DIVIDENT;MA;52;
2623923837;15/08/2024 00:44:32;DIVIDENT;WF;52;
2662581587;15/08/2024 03:18:04;DIVIDENT;AAPL;52;
2709718225;20/08/2024 00:30:31;DIVIDENT;HTGC;52;
2676367129;20/08/2024 00:30:31;DIVIDENT;HTGC;52;
2670774332;27/08/2024 00:11:51;DIVIDENT;RGA;51;
2624375705;01/09/2024 01:06:40;DIVIDENT;INTC;51;
2837395147;03/09/2024 02:24:29;DIVIDENT;V;50;
2829081894;03/09/2024 02:24:29;DIVIDENT;V;50;
2621431974;04/09/2024 00:24:26;DIVIDENT;GSL;50;
2669623745;04/09/2024 00:24:26;DIVIDENT;GSL;50;
2698943457;12/09/2024 02:59:54;DIVIDENT;MSFT;50;
2827353089;13/09/2024 00:10:05;DIVIDENT;MDT;50;
2691811695;13/09/2024 00:10:05;DIVIDENT;MDT;50;
2681716083;13/09/2024 00:50:47;DIVIDENT;MDT;50;
2890832755;13/09/2024 00:50:47;DIVIDENT;MDT;49;
2725680167;13/09/2024 00:50:47;DIVIDENT;TT;49;
2656970679;16/09/2024 02:24:46;DIVIDENT;GOOG;49;
2666426433;16/09/2024 02:24:46;DIVIDENT;GOOG;49;
2603436841;23/09/2024 07:13:19;DIVIDENT;BLK;48;
2604647945;26/09/2024 02:52:57;DIVIDENT;META;48;
2600514078;27/09/2024 01:31:50;DIVIDENT;ETN;48;
2782790635;27/09/2024 01:31:50;DIVIDENT;ETN;48;
2709690073;27/09/2024 01:31:50;DIVIDENT;ETN;48;
2689240998;03/10/2024 02:36:29;DIVIDENT;KNSA;48;
2738727510;03/10/2024 02:36:29;DIVIDENT;KNSA;47;
2624648888;04/10/2024 00:35:24;DIVIDENT;CB;47;
2676819820;11/10/2024 01:05:12;DIVIDENT;TSM;47;
2736753416;11/10/2024 01:05:12;DIVIDENT;TSM;47;
2693539468;18/10/2024 00:06:33;DIVIDENT;IMMR;46;
2644336282;08/11/2024 01:21:22;DIVIDENT;MA;46;
2646423717;14/11/2024 02:02:26;DIVIDENT;AAPL;46;
2696724218;20/11/2024 00:04:25;DIVIDENT;HTGC;46;
2711335235;20/11/2024 00:26:44;DIVIDENT;HTGC;46;
2655361117;04/12/2024 00:06:29;DIVIDENT;GSL;46;
2634458264;13/12/2024 00:14:16;DIVIDENT;ETN;46;
2751213359;13/12/2024 00:14:16;DIVIDENT;ETN;46;
